id,sura,aya,translation,7_cluster_2_dim,7_cluster_1000_dim,7_cluster_2899_dim,15_cluster_2_dim,15_cluster_1000_dim,15_cluster_2899_dim,21_cluster_2_dim,21_cluster_1000_dim,21_cluster_2899_dim
2956,26,24,Dia Musa menjawab Tuhan Pencipta langit dan bumi dan apa yang ada di antara keduanya itulah Tuhanmu jika kamu mempercayaiNya,2,0,0,9,0,0,9,0,0
2957,26,25,Dia Firaun berkata kepada orangorang di sekelilingnya Apakah kamu tidak mendengar apa yang dikatakannya,3,0,0,3,0,0,3,0,0
2958,26,26,Dia Musa berkata Dia Tuhanmu dan dan juga Tuhan nenek moyangmu terdahulu,2,0,0,9,0,0,9,0,0
2959,26,27,Dia Firaun berkata Sungguh Rasulmu yang diutus kepada kamu benarbenar orang gila,0,0,0,7,0,0,0,0,0
2960,26,28,Dia Musa berkata Dialah Tuhan yang menguasai timur dan barat dan apa yang ada di antara keduanya jika kamu mengerti,2,0,0,2,0,0,2,0,0
2961,26,29,Dia Firaun berkata Sungguh jika engkau menyembah Tuhan selain aku pasti aku masukkan engkau ke dalam penjara,2,0,0,2,0,0,2,0,0
2962,26,30,Dia Musa berkata Apakah engkau akan melakukan itu sekalipun aku tunjukkan kepadamu suatu bukti yang nyata,0,0,0,10,0,0,0,0,0
2963,26,31,Dia Firaun berkata Tunjukkan sesuatu bukti yang nyata itu jika engkau termasuk orang yang benar,0,0,0,10,0,0,10,0,0
2964,26,32,Maka dia Musa melemparkan tongkatnya tibatiba tongkat itu menjadi ular besar yang nyata,0,0,0,10,0,0,10,0,0
2965,26,33,Dan dia mengeluarkan tangannya dari dalam bajunya tibatiba tangan itu menjadi putih bercahaya bagi orangorang yang melihatnya,0,0,0,3,0,0,3,0,0
2966,26,34,Dia Firaun berkata kepada para pemuka di sekelilingnya Sesungguhnya dia Musa ini pasti seorang penyihir yang pandai,0,0,0,7,0,0,0,0,0
2967,26,35,Dia hendak mengusir kamu dari negerimu dengan sihirnya karena itu apakah yang kamu sarankan,0,0,0,3,0,0,3,0,0
2968,26,36,Mereka menjawab Tahanlah untuk sementara dia dan saudaranya dan utuslah ke seluruh negeri orangorang yang akan mengumpulkan penyihir,3,0,0,3,0,0,3,0,0
2969,26,37,niscaya mereka akan mendatangkan semua penyihir yang pandai kepadamu,0,0,0,10,0,0,10,0,0
2970,26,38,Lalu dikumpulkanlah para penyihir pada waktu yang ditetapkan di hari yang telah ditentukan,0,0,0,10,0,0,10,0,0
2971,26,39,dan diumumkan kepada orang banyak Berkumpullah kamu semua,0,0,0,3,0,0,3,0,0
2972,26,40,agar kita mengikuti para penyihir itu jika mereka yang menang,0,0,0,3,0,0,3,0,0
2973,26,41,Maka ketika para penyihir datang mereka berkata kepada Firaun Apakah kami benarbenar akan mendapat imbalan yang besar jika kami yang menang,0,0,0,10,0,0,10,0,0
2974,26,42,Dia Firaun menjawab Ya dan bahkan kamu pasti akan mendapat kedudukan yang dekat dariku,0,0,0,10,0,0,18,0,0
2975,26,43,Dia Musa berkata kepada mereka Lemparkanlah apa yang hendak kamu lemparkan,0,0,0,10,0,0,10,0,0
2976,26,44,Lalu mereka melemparkan talitemali dan tongkattongkat mereka seraya berkata Demi kemuliaan Firaun pasti kamilah yang akan menang,0,0,0,10,0,0,10,0,0
2977,26,45,Kemudian Musa melemparkan tongkatnya maka tibatiba ia menelan bendabenda palsu yang mereka adaadakan itu,0,0,0,10,0,0,10,0,0
2978,26,46,Maka menyungkurlah para penyihir itu bersujud,0,0,0,10,0,0,10,0,0
2979,26,47,Mereka berkata Kami beriman kepada Tuhan seluruh alam,2,0,0,9,0,0,9,0,0
2980,26,48,yaitu Tuhannya Musa dan Harun,2,0,0,9,0,0,9,0,0
2981,26,49,Dia Firaun berkata Mengapa kamu beriman kepada Musa sebelum aku memberi izin kepadamu Sesungguhnya dia pemimpinmu yang mengajarkan sihir kepadamu Nanti kamu pasti akan tahu akibat perbuatanmu Pasti akan kupotong tangan dan kakimu bersilang dan sungguh akan aku menyalib kamu semuanya,0,0,0,0,0,0,0,0,0
2982,26,50,Mereka berkata Tidak ada yang kami takutkan karena kami akan kembali kepada Tuhan kami,5,0,0,9,0,0,16,0,0
2983,26,51,Sesungguhnya kami sangat menginginkan sekiranya Tuhan kami akan mengampuni kesalahan kami karena menjadi orang yang pertamatama beriman,2,0,0,2,0,0,2,0,0
2984,26,52,Dan Kami wahyukan perintahkan kepada Musa Pergilah pada malam hari dengan membawa hambahambaKu Bani Israil sebab pasti kamu akan dikejar,0,0,0,10,0,0,10,0,0
2985,26,53,Kemudian Firaun mengirimkan orang ke kotakota untuk mengumpulkan bala tentaranya,0,0,0,3,0,0,10,0,0
2986,26,54,Firaun berkata Sesungguhnya mereka Bani Israil hanya sekelompok kecil,0,0,0,7,0,0,0,0,0
2987,26,55,dan sesungguhnya mereka telah berbuat halhal yang menimbulkan amarah kita,6,0,0,7,0,0,0,0,0
2988,26,56,dan sesungguhnya kita semua tanpa kecuali harus selalu waspada,2,0,0,12,0,0,12,18,0
2989,26,57,Kemudian Kami keluarkan mereka Firaun dan kaumnya dari tamantaman dan mata air,3,0,0,3,0,0,3,0,0
2990,26,58,dan dari harta kekayaan dan kedudukan yang mulia,0,0,0,3,0,0,3,0,0
2991,26,59,Demikianlah dan Kami anugerahkan semuanya itu kepada Bani Israil,0,0,0,10,0,0,10,0,0
2992,26,60,Lalu Firaun dan bala tentaranya dapat menyusul mereka pada waktu matahari terbit,0,0,0,10,0,0,10,0,0
2993,26,61,Maka ketika kedua golongan itu saling melihat berkatalah pengikutpengikut Musa Kita benarbenar akan tersusul,0,0,0,10,0,0,10,0,0
2994,26,62,Dia Musa menjawab Sekalikali tidak akan tersusul sesungguhnya Tuhanku bersamaku Dia akan memberi petunjuk kepadaku,2,0,0,2,0,0,2,0,0
2995,26,63,Lalu Kami wahyukan kepada Musa Pukullah laut itu dengan tongkatmu Maka terbelahlah lautan itu dan setiap belahan seperti gunung yang besar,0,0,0,10,0,0,10,0,0
2996,26,64,Dan di sanalah Kami dekatkan golongan yang lain,3,0,0,3,0,0,3,0,0
2997,26,65,Dan Kami selamatkan Musa dan orangorang yang bersamanya,3,0,0,11,0,0,11,0,0
2998,26,66,Kemudian Kami tenggelamkan golongan yang lain,3,0,0,11,13,13,11,13,13
2999,26,67,Sungguh pada yang demikian itu terdapat suatu tanda kekuasaan Allah tetapi kebanyakan mereka tidak beriman,4,0,0,1,0,0,19,0,0
3000,26,68,Dan sesungguhnya Tuhanmu Dialah Yang Mahaperkasa Maha Penyayang,2,0,0,9,7,7,16,7,7
3001,26,69,Dan bacakanlah kepada mereka kisah Ibrahim,0,0,0,10,0,0,10,0,0
3002,26,70,Ketika dia Ibrahim berkata kepada ayahnya dan kaumnya Apakah yang kamu sembah,6,0,0,7,0,0,0,0,0
3003,26,71,Mereka menjawab Kami menyembah berhalaberhala dan kami senantiasa tekun menyembahnya,1,0,0,1,0,0,1,0,0
3004,26,72,Dia Ibrahim berkata Apakah mereka mendengarmu ketika kamu berdoa kepadanya,0,0,0,0,0,0,0,0,0
3005,26,73,Atau dapatkah mereka memberi manfaat atau mencelakakan kamu,3,0,0,11,0,0,18,0,0
3006,26,74,Mereka menjawab Tidak tetapi kami dapati nenek moyang kami berbuat begitu,0,0,0,10,0,0,10,0,0
3007,26,75,Dia Ibrahim berkata Apakah kamu memperhatikan apa yang kamu sembah,1,0,0,1,0,0,1,0,0
3008,26,76,kamu dan nenek moyang kamu yang terdahulu,0,0,0,10,0,0,10,0,0
3009,26,77,Sesungguhnya mereka apa yang kamu sembah itu musuhku lain halnya Tuhan seluruh alam,2,0,0,9,0,0,9,0,0
3010,26,78,yaitu Yang telah menciptakan aku maka Dia yang memberi petunjuk kepadaku,1,0,0,13,0,0,19,16,0
3011,26,79,dan Yang memberi makan dan minum kepadaku,0,0,0,10,0,0,10,0,0
3012,26,80,dan apabila aku sakit Dialah yang menyembuhkan aku,0,0,0,10,0,0,10,0,0
3013,26,81,dan Yang akan mematikanku kemudian akan menghidupkanku kembali,0,0,0,3,12,12,3,12,12
3014,26,82,dan Yang sangat ku inginkan akan mengampuni kesalahanku pada hari Kiamat,3,0,0,3,0,0,3,0,0
3015,26,83,Ibrahim berdoa Ya Tuhanku berikanlah kepadaku ilmu dan masukkanlah aku ke dalam golongan orangorang yang saleh,2,0,0,7,0,0,7,0,0
3016,26,84,dan jadikanlah aku buah tutur yang baik bagi orangorang yang datang kemudian,3,0,0,11,0,0,11,0,0
3017,26,85,dan jadikanlah aku termasuk orang yang mewarisi surga yang penuh kenikmatan,3,0,0,8,0,0,18,0,0
3018,26,86,dan ampunilah ayahku sesungguhnya dia termasuk orang yang sesat,6,0,0,7,0,0,12,0,0
3019,26,87,dan janganlah Engkau hinakan aku pada hari mereka dibangkitkan,0,0,0,3,0,0,3,0,0
3020,26,88,yaitu pada hari ketika harta dan anakanak tidak berguna,0,0,0,3,0,0,3,0,0
3021,26,89,kecuali orangorang yang menghadap Allah dengan hati yang bersih,1,0,0,13,0,0,13,18,0
3022,26,90,dan surga didekatkan kepada orangorang yang bertakwa,3,0,0,11,0,0,11,0,0
3023,26,91,dan neraka Jahim diperlihatkan dengan jelas kepada orangorang yang sesat,3,0,0,11,0,0,11,0,0
3024,26,92,dan dikatakan kepada mereka Di mana berhalaberhala yang dahulu kamu sembah,1,0,0,1,0,0,1,0,0
3025,26,93,selain Allah Dapatkah mereka menolong kamu atau menolong diri mereka sendiri,4,0,0,4,0,0,19,0,0
3026,26,94,Maka mereka sesembahan itu dijungkirkan ke dalam neraka bersama orangorang yang sesat,0,0,0,10,0,0,10,0,0
3027,26,95,dan bala tentara Iblis semuanya,0,0,0,10,0,0,10,0,0
3028,26,96,Mereka berkata sambil bertengkar di dalamnya neraka,3,0,0,11,0,0,11,0,0
3029,26,97,Demi Allah sesungguhnya kita dahulu di dunia dalam kesesatan yang nyata,4,0,0,4,0,0,4,0,0
3030,26,98,karena kita mempersamakan kamu berhalaberhala dengan Tuhan seluruh alam,2,0,0,9,0,0,9,0,0
3031,26,99,Dan tidak ada yang menyesatkan kita kecuali orangorang yang berdosa,3,0,0,11,0,0,11,18,0
3032,26,100,Maka sekarang kita tidak mempunyai seorang pun pemberi syafaat penolong,6,0,0,0,0,0,17,0,0
3033,26,101,dan tidak pula mempunyai teman yang akrab,0,0,0,10,0,0,10,0,0
3034,26,102,Maka seandainya kita dapat kembali ke dunia niscaya kita menjadi orangorang yang beriman,3,0,0,11,0,0,3,0,0
3035,26,103,Sungguh pada yang demikian itu terdapat tanda kekuasaan Allah tetapi kebanyakan mereka tidak beriman,4,0,0,1,0,0,19,0,0
3036,26,104,Dan sungguh Tuhanmu benarbenar Dialah Mahaperkasa Maha Penyayang,2,0,0,9,7,7,16,7,7
3037,26,105,Kaum Nuh telah mendustakan para rasul,2,0,0,8,0,0,8,0,0
3038,26,106,Ketika saudara mereka Nuh berkata kepada mereka Mengapa kamu tidak bertakwa,0,0,0,0,0,0,17,0,0
3039,26,107,Sesungguhnya aku ini seorang rasul kepercayaan yang diutus kepadamu,2,0,0,7,0,0,12,0,0
3040,26,108,maka bertakwalah kamu kepada Allah dan taatlah kepadaku,4,5,5,4,5,5,4,5,5
3041,26,109,Dan aku tidak meminta imbalan kepadamu atas ajakan ini imbalanku hanyalah dari Tuhan seluruh alam,2,0,0,2,0,0,2,19,18
3042,26,110,maka bertakwalah kamu kepada Allah dan taatlah kepadaku,4,5,5,4,5,5,4,5,5
3043,26,111,Mereka berkata Apakah kami harus beriman kepadamu padahal pengikutpengikutmu orangorang yang hina,3,0,0,3,0,0,3,0,0
3044,26,112,Dia Nuh menjawab Tidak ada pengetahuanku tentang apa yang mereka kerjakan,0,0,0,10,0,0,10,0,0
3045,26,113,Perhitungan amal perbuatan mereka tidak lain hanyalah kepada Tuhanku jika kamu menyadari,2,0,0,2,0,0,2,0,0
3046,26,114,Dan aku tidak akan mengusir orangorang yang beriman,3,0,0,11,0,0,11,0,0
3047,26,115,Aku ini hanyalah pemberi peringatan yang jelas,3,0,0,3,0,0,18,0,0
3048,26,116,Mereka berkata Wahai Nuh Sungguh jika engkau tidak mau berhenti niscaya engkau termasuk orang yang dirajam dilempari batu sampai mati,0,0,0,10,0,0,0,0,0
3049,26,117,Dia Nuh berkata Ya Tuhanku sungguh kaumku telah mendustakan aku,2,0,0,9,0,0,9,0,0
3050,26,118,maka berilah keputusan antara aku dengan mereka dan selamatkanlah aku dan mereka yang beriman bersamaku,0,0,0,10,0,0,10,0,0
3051,26,119,Kemudian Kami menyelamatkan Nuh dan orangorang yang bersamanya di dalam kapal yang penuh muatan,3,0,0,3,0,0,3,0,0
3052,26,120,Kemudian setelah itu Kami tenggelamkan orangorang yang tinggal,3,0,0,11,0,0,11,0,0
3053,26,121,Sungguh pada yang demikian itu benarbenar terdapat tanda kekuasaan Allah tetapi kebanyakan mereka tidak beriman,1,0,0,1,0,0,1,0,0
3054,26,122,Dan sungguh Tuhanmu Dialah Yang Mahaperkasa Maha penyayang,2,0,0,9,7,7,16,7,7
3055,26,123,Kaum d telah mendustakan para rasul,2,0,0,14,0,0,14,0,0
3056,26,124,Ketika saudara mereka Hud berkata kepada mereka Mengapa kamu tidak bertakwa,0,0,0,0,0,0,17,0,0
3057,26,125,Sungguh aku ini seorang rasul kepercayaan yang diutus kepadamu,2,0,0,7,0,0,12,0,0
3058,26,126,maka bertakwalah kepada Allah dan taatlah kepadaku,4,5,5,4,5,5,4,5,5
3059,26,127,Dan aku tidak minta imbalan kepadamu atas ajakan itu imbalanku hanyalah dari Tuhan seluruh alam,2,0,0,2,0,0,2,19,18
3060,26,128,Apakah kamu mendirikan istanaistana pada setiap tanah yang tinggi untuk kemegahan tanpa ditempati,0,0,0,10,0,0,10,0,0
3061,26,129,dan kamu membuat bentengbenteng dengan harapan kamu hidup kekal,0,0,0,10,0,0,10,0,0
3062,26,130,Dan apabila kamu menyiksa maka kamu lakukan secara kejam dan bengis,0,0,0,10,0,0,10,0,0
3063,26,131,Maka bertakwalah kepada Allah dan taatlah kepadaku,4,5,5,4,5,5,4,5,5
3064,26,132,dan tetaplah kamu bertakwa kepadaNya yang telah menganugerahkan kepadamu apa yang kamu ketahui,6,0,0,0,0,0,17,0,0
3065,26,133,Dia Allah telah menganugerahkan kepadamu hewan ternak dan anakanak,1,0,0,13,0,0,13,0,0
3066,26,134,dan kebunkebun dan mata air,0,0,0,3,0,0,3,0,0
3067,26,135,sesungguhnya aku takut kamu akan ditimpa azab pada hari yang besar,2,0,0,2,0,0,7,0,0
3068,26,136,Mereka menjawab Sama saja bagi kami apakah engkau memberi nasihat atau tidak memberi nasihat,0,0,0,10,0,0,10,0,0
3069,26,137,agama kami ini tidak lain hanyalah adat kebiasaan orangorang terdahulu,3,0,0,3,0,0,3,0,0
3070,26,138,dan kami sama sekali tidak akan di azab,3,0,0,14,10,10,14,10,10
3071,26,139,Maka mereka mendustakannya Hud lalu Kami binasakan mereka Sungguh pada yang demikian itu terdapat tanda kekuasaan Allah tetapi kebanyakan mereka tidak beriman,2,0,0,7,0,0,7,0,0
3072,26,140,Dan sungguh Tuhanmu Dialah Yang Mahaperkasa Maha Penyayang,2,0,0,9,7,7,16,7,7
3073,26,141,Kaum Samud telah mendustakan para rasul,3,0,0,8,0,0,8,0,0
3074,26,142,Ketika saudara mereka Saleh berkata kepada mereka Mengapa kamu tidak bertakwa,0,0,0,0,0,0,17,0,0
3075,26,143,Sungguh aku ini seorang rasul kepercayaan yang diutus kepadamu,2,0,0,7,0,0,12,0,0
3076,26,144,maka bertakwalah kepada Allah dan taatlah kepadaku,4,5,5,4,5,5,4,5,5
3077,26,145,Dan aku tidak meminta sesuatu imbalan kepadamu atas ajakan ini imbalanku hanyalah dari Tuhan seluruh alam,2,0,0,2,0,0,2,19,18
3078,26,146,Apakah kamu mengira akan dibiarkan tinggal di sini di negeri kamu ini dengan aman,3,0,0,3,0,0,3,0,0
3079,26,147,di dalam kebunkebun dan mata air,0,0,0,3,0,0,3,0,0
3080,26,148,dan tanamantanaman dan pohonpohon kurma yang mayangnya lembut,0,0,0,10,0,0,10,0,0
3081,26,149,Dan kamu pahat dengan terampil sebagian gununggunung untuk dijadikan rumahrumah,0,0,0,10,0,0,10,0,0
3082,26,150,maka bertakwalah kepada Allah dan taatlah kepadaku,4,5,5,4,5,5,4,5,5
3083,26,151,dan janganlah kamu menaati perintah orangorang yang melampaui batas,0,0,0,3,0,0,3,0,0
3084,26,152,yang berbuat kerusakan di bumi dan tidak mengadakan perbaikan,6,0,0,0,0,0,17,0,0
3085,26,153,Mereka berkata Sungguh engkau hanyalah termasuk orang yang kena sihir,0,0,0,7,0,0,0,0,0
3086,26,154,engkau hanyalah manusia seperti kami maka datangkanlah suatu mukjizat jika engkau termasuk orang yang benar,0,0,0,3,0,0,3,0,0
3087,26,155,Dia Saleh menjawab Ini seekor unta betina yang berhak mendapatkan giliran minum dan kamu juga berhak mendapatkan minum pada hari yang ditentukan,0,0,0,10,0,0,10,0,0
3088,26,156,Dan jangan kamu menyentuhnya unta itu dengan jahat nanti kamu akan ditimpa azab pada hari yang dahsyat,3,0,0,3,0,0,18,0,0
3089,26,157,Kemudian mereka membunuhnya lalu mereka merasa menyesal,0,0,0,10,0,0,10,0,0
3090,26,158,maka mereka ditimpa azab Sungguh pada yang demikian itu terdapat tanda kekuasaan Allah tetapi kebanyakan mereka tidak beriman,1,0,0,1,0,0,1,0,0
3091,26,159,Dan sungguh Tuhanmu Dialah Yang Mahaperkasa Maha Penyayang,2,0,0,9,7,7,16,7,7
3092,26,160,Kaum Lu telah mendustakan para rasul,3,0,0,8,0,0,8,0,0
3093,26,161,ketika saudara mereka Lu berkata kepada mereka Mengapa kamu tidak bertakwa,0,0,0,0,0,0,17,0,0
3094,26,162,Sungguh aku ini seorang rasul kepercayaan yang diutus kepadamu,2,0,0,7,0,0,12,0,0
3095,26,163,maka bertakwalah kepada Allah dan taatlah kepadaku,4,5,5,4,5,5,4,5,5
3096,26,164,Dan aku tidak meminta imbalan kepadamu atas ajakan ini imbalanku hanyalah dari Tuhan seluruh alam,2,0,0,2,0,0,2,19,18
3097,26,165,Mengapa kamu mendatangi kaum lakilaki dari manusia berbuat homoseks,0,0,0,10,0,0,10,0,0
3098,26,166,dan kamu tinggalkan perempuan yang diciptakan Tuhan untuk menjadi istriistri kamu Kamu memang orangorang yang melampaui batas,2,0,0,7,0,0,7,0,0
3099,26,167,Mereka menjawab Wahai Lu Jika engkau tidak berhenti tentu engkau termasuk orangorang yang terusir,3,0,0,11,0,0,3,0,0
3100,26,168,Dia Lu berkata Aku sungguh benci kepada perbuatanmu,2,0,0,7,0,0,7,0,0
3101,26,169,Lu berdoa Ya Tuhanku selamatkanlah aku dan keluargaku dari akibat perbuatan yang mereka kerjakan,2,0,0,7,0,0,7,0,0
3102,26,170,Lalu Kami selamatkan dia bersama keluarganya semua,3,0,0,3,0,0,3,0,0
3103,26,171,kecuali seorang perempuan tua istrinya yang termasuk dalam golongan yang ditinggal,0,0,0,3,0,0,3,0,0
3104,26,172,Kemudian Kami binasakan yang lain,3,0,0,11,0,0,11,0,20
3105,26,173,Dan Kami hujani mereka dengan hujan batu maka betapa buruk hujan yang menimpa orangorang yang telah diberi peringatan itu,3,0,0,3,0,0,3,0,0
3106,26,174,Sungguh pada yang demikian itu terdapat tanda kekuasaan Allah tetapi kebanyakan mereka tidak beriman,4,0,0,1,0,0,19,0,0
3107,26,175,Dan sungguh Tuhanmu Dialah Yang Mahaperkasa Maha Penyayang,2,0,0,9,7,7,16,7,7
3108,26,176,Penduduk Aikah telah mendustakan para rasul,3,0,0,8,0,0,8,0,0
3109,26,177,Ketika Syuaib berkata kepada mereka Mengapa kamu tidak bertakwa,6,0,0,0,0,0,17,0,0
3110,26,178,Sungguh aku adalah rasul kepercayaan yang diutus kepadamu,2,0,0,7,0,0,12,0,0
3111,26,179,maka bertakwalah kepada Allah dan taatlah kepadaku,4,5,5,4,5,5,4,5,5
3112,26,180,dan aku tidak meminta imbalan kepadamu atas ajakan ini imbalanku hanyalah dari Tuhan seluruh alam,2,0,0,2,0,0,2,19,18
3113,26,181,Sempurnakanlah takaran dan janganlah kamu merugikan orang lain,0,0,0,3,0,0,3,0,0
3114,26,182,dan timbanglah dengan timbangan yang benar,0,0,0,3,0,0,10,0,0
3115,26,183,Dan janganlah kamu merugikan manusia dengan mengurangi hakhaknya dan janganlah membuat kerusakan di bumi,6,0,0,0,0,0,17,0,0
3116,26,184,dan bertakwalah kepada Allah yang telah menciptakan kamu dan umatumat yang terdahulu,4,0,0,4,0,0,4,16,0
3117,26,185,Mereka berkata Engkau tidak lain hanyalah orangorang yang kena sihir,3,0,0,11,0,0,11,0,0
3118,26,186,dan engkau hanyalah manusia seperti kami dan sesungguhnya kami yakin engkau termasuk orangorang yang berdusta,2,0,0,8,0,0,8,0,0
3119,26,187,Maka jatuhkanlah kepada kami gumpalan dari langit jika engkau termasuk orangorang yang benar,0,0,0,10,0,0,10,0,0
3120,26,188,Dia Syuaib berkata Tuhanku lebih mengetahui apa yang kamu kerjakan,2,0,0,9,0,0,9,0,0
3121,26,189,Kemudian mereka mendustakannya Syuaib lalu mereka ditimpa azab pada hari yang gelap Sungguh itulah azab pada hari yang dahsyat,2,0,0,8,0,0,8,0,0
3122,26,190,Sungguh pada yang demikian itu benarbenar terdapat tanda kekuasaan Allah tetapi kebanyakan mereka tidak beriman,1,0,0,1,0,0,1,0,0
3123,26,191,Dan sungguh Tuhanmu Dialah yang Mahaperkasa Maha Penyayang,2,0,0,9,7,7,16,7,7
3124,26,192,Dan sungguh AlQuran ini benarbenar diturunkan oleh Tuhan seluruh alam,2,0,0,9,0,0,9,18,0
3125,26,193,Yang dibawa turun oleh ArR AlAmn Jibril,0,0,0,10,0,0,10,0,0
3126,26,194,ke dalam hatimu Muhammad agar engkau termasuk orang yang memberi peringatan,3,0,0,3,0,0,3,18,0
3127,26,195,dengan bahasa Arab yang jelas,0,0,0,10,0,0,10,0,0
3128,26,196,Dan sungguh AlQuran itu disebut dalam kitabkitab orang yang terdahulu,2,0,0,7,0,0,7,18,0
3129,26,197,Apakah tidak cukup menjadi bukti bagi mereka bahwa para ulama Bani Israil mengetahuinya,0,0,0,10,0,0,10,0,0
3130,26,198,Dan seandainya AlQuran itu Kami turunkan kepada sebagian dari golongan bukan Arab,3,0,0,3,0,0,3,18,0
3131,26,199,lalu dia membacakannya kepada mereka orangorang kafir niscaya mereka tidak juga akan beriman kepadanya,3,0,0,11,0,0,11,0,0
